요양기관명,종별코드명,시도코드명,주소,x좌표,y좌표
엘병원,병원,경기,경기도 남양주시 퇴계원읍 퇴계원로 20 지하2~지상7층 일부제외호,,
엘앤더슨병원,병원,부산,부산광역시 서구 대신공원로 39 (서대신동3가),129.0167399,35.1213821
엠마오사랑병원,병원,전북,전라북도 전주시 완산구 서원로 402-35 (중화산동1가),127.137104,35.8126263
엠블병원,병원,대전,"대전광역시 유성구 원신흥남로12번길 8-10  2~7층 (원신흥동,MBL빌딩)",127.3384552,36.3329729
엠앤비여성병원,병원,인천,"인천광역시 계양구 장제로772번길 2 앰엔비산부인과 2~6, 9층 (계산동)",126.7348015,37.5365393
엠플러스병원,병원,경기,"경기도 용인시 기흥구 동백중앙로 265 (중동, 더엠프라자 8,9층)",127.1526482,37.2763622
여성메디파크병원,병원,대구,대구광역시 수성구 동대구로 271 (범어동),128.6246584,35.8545829
여성아이병원,병원,경북,경상북도 포항시 북구 우창동로22번길 7  (우현동),129.3619762,36.054346
여성아이병원,병원,대구,대구광역시 달서구 월배로 141 (진천동),128.5295804,35.8160806
여수백병원,병원,전남,전라남도 여수시 여서1로 50  (여서동),127.7033674,34.7520043
여수한국병원,병원,전남,전라남도 여수시 여천체육공원길 10  (신기동),127.6749639,34.7612841
여주세민병원,병원,경기,경기도 여주시 가남읍 경충대로 924 (),127.5661224,37.1785609
여주순영병원,병원,경기,경기도 여주시 가남읍 경충대로 924 (),127.5661224,37.1785609
연세건우병원,병원,서울,"서울특별시 관악구 남부순환로 1814 대연빌딩 3,4,8,9층 (봉천동)",126.9516001,37.4810595
연세광혜병원,병원,전남,전라남도 순천시 중앙로 166 (매곡동),127.4847229,34.960412
연세나무병원,병원,충남,충청남도 천안시 서북구 불당21로 67-18 7~9층 (불당동),127.1084976,36.8140265
연세노블병원,병원,서울,서울특별시 은평구 서오릉로 37 (녹번동),126.9244756,37.6040714
연세다움병원,병원,경기,"경기도 평택시 중앙로 105 (비전동, 외2필지)",127.0948978,36.993589
연세더바른병원,병원,경기,"경기도 김포시 김포한강4로 543 지오프라자 3,4층 (구래동)",126.6235663,37.6453256
연세마두병원,병원,경기,"경기도 고양시 일산동구 강석로 123 (마두동, 뉴삼창마트)",126.7788084,37.6519039
연세메디하임병원,병원,강원,강원도 원주시 문막읍 원문로 1419-0 연세메디하임병원,127.8450875,37.3261
연세무척나은병원,병원,서울,서울특별시 광진구 천호대로 568 (능동),127.0809144,37.5562714
연세바로척병원,병원,서울,서울특별시 성동구 동일로 133 (성수동2가),127.0649225,37.5444078
연세바른병원,병원,서울,"서울특별시 동작구 사당로 300 2·4층일부및3  층 (사당동, 이수자이)",126.9805813,37.4843925
연세본병원,병원,서울,"서울특별시 중랑구 면목로 310 4,5,6,7층일부층 (면목동)",127.087993,37.5796409
연세본사랑병원,병원,경기,"경기도 부천시 장말로 376 지하1,2층 지상2~10층 (심곡동)",126.8083771,37.4846571
연세사랑모아여성병원,병원,서울,서울특별시 구로구 중앙로 100 (고척동),126.8606071,37.5063641
연세사랑병원,병원,서울,서울특별시 서초구 효령로 10 (방배동),126.9866983,37.4767222
연세새로운병원,병원,경기,경기도 여주시 영릉로 22 (창동),127.6328965,37.2898595
연세서울병원,병원,경기,"경기도 안산시 상록구 선암로 40 (본오동, 드들요양병원)",126.863135,37.2884903
연세스타병원,병원,경기,"경기도 성남시 수정구 산성대로 267 5층 일부, 6층 (신흥동)",127.1464467,37.441324
연세슬기병원,병원,서울,서울특별시 성동구 무학로2길 8 (도선동),127.0306881,37.5642758
연세오케이병원,병원,경기,경기도 의정부시 경의로 107 2~6(일부제외)층 (의정부동),,
연세유병원,병원,경기,경기도 김포시 김포한강4로 531 제이스프라자 7-8층 (구래동),126.6248969,37.6455901
연세제일병원,병원,경기,"경기도 부천시 삼작로 252 정남프라자 2층일부,5층 (도당동)",126.7895455,37.5199203
연세척병원,병원,부산,"부산광역시 부산진구 가야대로 715 1층 일부, 2~4층 전부 (당감동)",129.0497862,35.1575893
연세프라임병원,병원,경기,"경기도 용인시 기흥구 용구대로 2355 (마북동, 용인프라임병원)",127.1088557,37.2967488
연세하나병원,병원,경기,"경기도 김포시 김포대로 709 퍼스트블루 2,3,4층 (풍무동)",126.7318489,37.6122316
연세한강병원,병원,서울,"서울특별시 마포구 마포대로 25 대농빌딩 2,3,5층 (마포동)",126.944877,37.5394563
연세항맥병원,병원,경기,"경기도 고양시 일산서구 강성로 121 (주엽동, 삼희프라자301~6호,309~11호,401~2,409-1호,410~11호)",126.7621686,37.6705815
연제일신병원,병원,부산,부산광역시 연제구 고분로 6 (연산동),129.0828772,35.1856693
연합정형외과병원,병원,대전,대전광역시 서구 계룡로 619  (탄방동),127.3916456,36.3400711
열린내과병원,병원,충남,충청남도 당진시 당진중앙1로 179  (읍내동),126.6329053,36.8969688
열린아동병원,병원,대구,"대구광역시 달서구 달구벌대로 1542 3,4,5층 (감삼동)",128.5357361,35.8495868
열린중앙병원,병원,대구,대구광역시 달성군 논공읍 논공로 743 (),128.4465229,35.7291721
열린큰병원,병원,대구,"대구광역시 서구 달구벌대로 1877 (내당동, 열린큰병원)",128.5696732,35.8618148
염창환병원,병원,서울,"서울특별시 서초구 서초중앙로 148 희성빌딩 5,6,9층 (서초동)",127.0137857,37.4949979
영광병원,병원,강원,강원도 원주시 오리현길 236-0 (행구동),127.9919165,37.3358882
영덕아산병원,병원,경북,경상북도 영덕군 영해면 영덕로 1621 (),129.4023435,36.5236797
영동병원,병원,서울,"서울특별시 동대문구 한천로 4 (장안동,외1필지(413-8))",127.0585634,37.5632524
영암한국병원,병원,전남,전라남도 영암군 영암읍 오리정길 8 (),,
영주가톨릭병원,병원,경북,경상북도 영주시 번영로 176 (영주동),128.6250354,36.8267423
영주기독병원,병원,경북,경상북도 영주시 구성로 380 380,128.621122,36.8251886
영주자인병원,병원,경북,경상북도 영주시 대동로31번길 9  (가흥동),128.6056004,36.8159306
예담소아청소년과병원,병원,경남,경상남도 진주시 충의로 20-33 2층 (충무공동),128.1481662,35.1759134
예사랑아동병원,병원,광주,광주광역시 남구 서문대로 683 (진월동),126.8985624,35.1202426
예산명지병원,병원,충남,충청남도 예산군 예산읍 신례원로 26 (),126.834262,36.713651
예손병원,병원,경기,"경기도 부천시 부천로 206 (춘의동, 다성빌딩)",126.7874542,37.502585
예스병원,병원,서울,서울특별시 구로구 구로동로 147 MEDI FLOWER 147 (구로동),126.8834138,37.4916644
예울병원,병원,전남,전라남도 여수시 신월로 114 (웅천동),127.6804198,34.7479571
예인병원,병원,인천,"인천광역시 남동구 논고개로 71 가산타워 7~10층 1001,1002호 (논현동)",126.7268514,37.3980272
예인여성병원,병원,경남,경상남도 창원시 진해구 진해대로 958 (자은동),128.7068969,35.1442172
예일병원,병원,충남,충청남도 천안시 서북구 충무로 129  (쌍용동),127.1217107,36.7930564
예천권병원,병원,경북,경상북도 예천군 예천읍 시장로 136 (),128.458942,36.6574115
오병원,병원,전남,전라남도 순천시 충효로 150  (연향동),127.5166666,34.9520687
오산세종병원,병원,경기,경기도 오산시 오산로 8 (갈곶동),127.067211,37.1276081
오성병원,병원,부산,부산광역시 부산진구 중앙대로 910 지상1~11층 (양정동),129.0704205,35.1713273
오정본병원,병원,경기,"경기도 부천시 소사로 801 ,소사로 802-1(성운빌딩.401호) (원종동)",126.8044705,37.5276411
오창중앙병원,병원,충북,충청북도 청주시 청원구 오창읍 중부로 683 (오창읍),127.4296895,36.706771
오케이병원,병원,인천,인천광역시 계양구 장제로 676 오케이병원 2~7층 (작전동),126.73371,37.5282655
오케이참병원,병원,경기,"경기도 구리시 건원대로 95 3,4,5,6층 (인창동, 인창프라자)",127.1380644,37.609432
온고을재활의학과병원,병원,전북,전라북도 전주시 완산구 완산길 100 (서완산동1가),127.1398265,35.8122363
온누리병원,병원,경기,경기도 안산시 단원구 선부로 201 (선부동),126.817513,37.341815
온누리아동병원,병원,전북,전라북도 익산시 동서로 491 (어양동),126.987136,35.952536
온누리안과병원,병원,전북,"전라북도 전주시 완산구 백제대로 325-0 1동 (중화산동2가,온누리안과)",127.1222133,35.8223179
온양우리아동병원,병원,울산,"울산광역시 울주군 온양읍 화산발리로 742-15 온양우리아동병원 지1,지2,2~5층",129.2900434,35.4070998
올곧은병원,병원,대구,대구광역시 수성구 화랑로 66 (만촌동),128.634442,35.8713487
올림피아병원,병원,인천,"인천광역시 남동구 호구포로 836 구월프라자 1~3,5,6일부층 (구월동)",126.720023,37.4569861
올림픽병원,병원,서울,서울특별시 송파구 백제고분로 283 어깨동무빌딩 (석촌동),127.0980123,37.5027549
올바로병원,병원,서울,서울특별시 서초구 명달로 102 서원빌딩 1-6층 (서초동),127.0043999,37.4862375
올바른서울병원,병원,서울,서울특별시 강동구 양재대로 1525 명품빌딩 (천호동),127.1412951,37.5420953
완도대성병원,병원,전남,전라남도 완도군 완도읍 청해진동로 63 (완도읍),126.735575,34.3171667
용원중앙병원,병원,경남,경상남도 창원시 진해구 만금로 17 (용원동),128.8222908,35.0996094
용인제일메디병원,병원,경기,경기도 용인시 처인구 포곡읍 포곡로210번길 21-11 (),,
우리들병원,병원,서울,"서울특별시 강남구 학동로 445 (청담동, 삼성로 707 지하1층 2층(청담동)",127.0497016,37.5190451
우리들병원,병원,광주,광주광역시 서구 상무대로 811 (치평동),126.8512545,35.1483228
우리들병원,병원,대구,대구광역시 중구 국채보상로 648 (동인동2가),128.601194,35.8694296
우리병원,병원,경기,경기도 수원시 팔달구 경수대로 419 (인계동),127.024924,37.2637244
우리병원,병원,대구,대구광역시 달서구 와룡로 48 (본동),128.5373652,35.83682
우리병원,병원,경남,"경상남도 창원시 진해구 용원로 13 2,3,5층 (용원동)",128.8107912,35.100497
우리병원,병원,울산,울산광역시 울주군 언양읍 헌양길 175 (),129.1169684,35.567066
우리아동병원,병원,광주,광주광역시 서구 풍금로 167 (금호동),126.859268,35.1308952
우리여성병원,병원,경남,경상남도 김해시 내외중앙로 91 (내동),128.8670151,35.238182
우리척병원,병원,충남,충청남도 천안시 서북구 충무로 155  (쌍용동),127.1245932,36.7939071
우리호병원,병원,경기,"경기도 용인시 수지구 문정로 15 4~7층 (풍덕천동, 평은프라자)",127.0959034,37.322227
우먼피아여성병원,병원,경기,경기도 의정부시 청사로5번길 16 (신곡동),127.0701079,37.7488555
우암병원,병원,광주,광주광역시 북구 동문대로248번길 10  (각화동),126.9330176,35.1834101
운정와이즈병원,병원,경기,"경기도 파주시 금바위로 50 2~7,10,11층 (와동동)",126.7588583,37.7290287
울들병원,병원,울산,울산광역시 남구 중앙로 228 2~10층 (신정동),129.3120313,35.5412877
울산H병원,병원,울산,울산광역시 중구 화합로 363 (반구동),129.340714,35.5583544
울산미즈병원,병원,울산,울산광역시 남구 남산로 2 (무거동),129.270908,35.5523152
울산아동병원,병원,울산,울산광역시 북구 호계로 332-1 (신천동),129.3498979,35.6328933
울산우리병원,병원,울산,"울산광역시 남구 번영로 195 2층 (신정동, 동문아뮤티)",129.3252804,35.5424902
울산청맥외과병원,병원,울산,"울산광역시 남구 삼산로 274 15층 (삼산동, W-CENTER)",129.3371409,35.5389443
울진군의료원,병원,경북,경상북도 울진군 울진읍 현내항길 71 (),129.4095737,36.9926961
웅상센텀힐병원,병원,경남,경상남도 양산시 평산로 11 (평산동),129.1537471,35.3813023
웅상좋은아이병원,병원,경남,경상남도 양산시 평산로 12 (평산동),129.1537569,35.3817811
워크재활의학과병원,병원,부산,부산광역시 연제구 고분로13번길 15 (연산동),129.084186,35.186752
원당연세병원,병원,경기,경기도 고양시 덕양구 고양대로 1359 (성사동),126.8353685,37.6551119
원병원,병원,인천,"인천광역시 미추홀구 인하로 372 지하1~2, 1~5층 (주안동, 남영빌딩)",126.6896782,37.4480547
원병원,병원,경기,경기도 남양주시 화도읍 경춘로 1943-16 (),127.3043735,37.6519274
원주불로병원,병원,강원,강원도 원주시 평원로 165-0 (학성동),127.9444625,37.3562546
원주성모병원,병원,강원,강원도 원주시 소초면 치악로 2473 (),127.9844989,37.3936695
원주센텀병원,병원,강원,강원도 원주시 능라동길 70-0 (무실동),127.9302031,37.3337964
원주연세병원,병원,강원,강원도 원주시 일산로 49 (일산동),127.9493133,37.3472041
원주우리병원,병원,강원,강원도 원주시 북원로 2572 2572,127.9434,37.373665
원주카톨릭병원,병원,강원,"강원도 원주시 남산로 199 (학성동, 원주카톨릭병원)",127.941138,37.35399
원흥아이제일병원,병원,경기,"경기도 고양시 덕양구 권율대로 685 SIB타워 9,10층 (원흥동)",126.8740722,37.6512276
